D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_13_648.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_13_648.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_13_648.jpg,-0.6000001,0.8338573,0,29.84712
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_13_715.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_13_715.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_13_715.jpg,-0.7500002,0.658681,0,30.01994
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_13_790.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_13_790.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_13_790.jpg,-0.9500002,0.4074655,0,29.93822
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_13_859.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_13_859.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_13_859.jpg,-1,0.1771789,0,29.64407
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_13_928.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_13_928.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_13_928.jpg,0,0,0,29.39798
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_001.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_001.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_001.jpg,0,0,0,29.07672
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_073.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_073.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_073.jpg,0,0.1365501,0,28.89838
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_149.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_149.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_149.jpg,0,0.3627882,0,28.88698
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_226.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_226.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_226.jpg,0,0.2185368,0,29.0028
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_301.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_301.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_301.jpg,0,0,0,28.8825
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_377.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_377.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_377.jpg,0.05,0,0,28.7045
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_447.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_447.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_447.jpg,0.25,0,0,28.43573
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_520.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_520.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_520.jpg,0,0,0,28.15438
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_590.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_590.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_590.jpg,0,0,0,27.97917
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_660.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_660.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_660.jpg,0.1,0,0,27.74989
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_730.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_730.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_730.jpg,0,0,0,27.56885
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_801.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_801.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_801.jpg,0,0,0,27.34417
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_868.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_868.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_868.jpg,0,0,0,27.17755
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_14_935.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_14_935.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_14_935.jpg,-0.05,0,0,27.01127
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_011.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_011.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_011.jpg,-0.25,0,0,26.75568
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_088.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_088.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_088.jpg,0,0,0,26.48744
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_160.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_160.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_160.jpg,0,0,0,26.26865
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_231.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_231.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_231.jpg,0,0,0,26.10786
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_303.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_303.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_303.jpg,0,0,0,25.89644
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_372.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_372.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_372.jpg,0.1,0,0,25.73572
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_445.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_445.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_445.jpg,0.3,0,0,25.47848
D:\Download\untitled\Self_driving_car\data\IMG\center_2020_01_27_07_16_15_514.jpg,D:\Download\untitled\Self_driving_car\data\IMG\left_2020_01_27_07_16_15_514.jpg,D:\Download\untitled\Self_driving_car\data\IMG\right_2020_01_27_07_16_15_514.jpg,0.45,0,0,25.23852
